PacketCounter_femur,SampleTimeFine_femur,Quat_W_femur,Quat_X_femur,Quat_Y_femur,Quat_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur
43,286597951,0.70106804,-0.035436247,-0.708298,0.07459224,-0.0605139,0.1904276,0.17126846
44,286614618,0.70130914,-0.036064137,-0.7080792,0.07410042,-0.003122923,0.17744802,0.18482208
45,286631285,0.7014892,-0.036824305,-0.7079297,0.07344733,0.038746864,0.05309412,0.15963459
46,286647952,0.70156205,-0.037440922,-0.70788056,0.072910994,0.067378424,-0.05665785,0.12290573
47,286664619,0.7015968,-0.03782829,-0.70785886,0.07258803,0.06324657,-0.15537131,0.17374516
48,286681286,0.70157236,-0.037968606,-0.7078853,0.072491646,-0.00683145,-0.15045336,0.19281673
49,286697953,0.7015472,-0.037857436,-0.70789677,0.07268275,-0.08334128,-0.15061823,0.19147587
50,286714620,0.7015114,-0.03754747,-0.7079035,0.07312107,-0.11503184,-0.13084446,0.19208527
51,286731287,0.70147955,-0.037170567,-0.70789844,0.073667705,-0.1443934,-0.06988077,0.22419453
52,286747954,0.7013873,-0.036803603,-0.7079461,0.07427061,-0.003253455,0.05482189,0.19909668
53,286764621,0.7013255,-0.036554202,-0.70796573,0.074785315,0.10039129,0.13172801,0.21427059
54,286781288,0.70132625,-0.0365351,-0.7079509,0.07492787,0.13437018,0.14692587,0.19985676
55,286797955,0.70133793,-0.036733683,-0.70794535,0.07477543,0.13959233,0.08837371,0.21662903
56,286814622,0.70134217,-0.037016552,-0.7079499,0.07455165,0.1625708,0.024554463,0.1902008
57,286831289,0.701414,-0.037291754,-0.7078817,0.074387275,0.16732001,-0.07956195,0.15672302
58,286847956,0.70154583,-0.037481483,-0.70775616,0.074241474,0.07236053,-0.11152366,0.16743469
59,286864623,0.70162356,-0.03767039,-0.70768857,0.0740564,0.040827323,-0.09895704,0.21124363
60,286881290,0.70171285,-0.037880223,-0.7076172,0.07378418,-0.03002673,-0.057491165,0.21660519
61,286897957,0.7016703,-0.037947137,-0.7076782,0.07357004,-0.074889354,-0.039677236,0.16892338
62,286914624,0.7015835,-0.037834592,-0.70776707,0.073598646,-0.09448295,-0.073398836,0.1676712
63,286931291,0.70155114,-0.03763037,-0.70779294,0.073763914,-0.085525,-0.024583856,0.18139458
64,286947958,0.70153105,-0.037432987,-0.70780534,0.07393727,-0.082549594,0.03879439,0.16819859
65,286964625,0.701559,-0.03731931,-0.70776504,0.07411518,-0.03308573,0.06445502,0.18594551
66,286981292,0.70163405,-0.037257116,-0.70768404,0.07420993,-0.040362418,0.05963528,0.15397072
67,286997959,0.7016687,-0.03724948,-0.70764375,0.07426941,-0.026562726,0.014501381,0.21933174
68,287014626,0.7016664,-0.037335526,-0.70764786,0.07420868,-0.014670944,0.025120845,0.22151375
69,287031293,0.7016565,-0.0375309,-0.70766985,0.07399419,0.023663316,0.045085568,0.16426563
70,287047960,0.7016692,-0.037680984,-0.7076604,0.07388743,0.1347631,0.09712015,0.16318417
71,287064627,0.70178545,-0.0377869,-0.70754987,0.07378866,0.08110883,0.02937044,0.15589237
72,287081294,0.7018611,-0.03780425,-0.7074836,0.07369477,-0.004491269,-0.04145084,0.16345787
73,287097961,0.70185363,-0.03780969,-0.70750046,0.07360056,-0.041154545,-0.06205334,0.20005512
74,287114628,0.70182645,-0.037808165,-0.7075335,0.073543616,-0.08078161,-0.032303266,0.20560074
75,287131295,0.70182943,-0.037764527,-0.70753115,0.07356029,-0.07363813,-0.001942411,0.19961357
76,287147962,0.70177865,-0.03770268,-0.70757306,0.07367223,-0.09191166,0.02016383,0.15625572
77,287164629,0.70174515,-0.037618168,-0.70759684,0.07380588,-0.04915229,0.039201282,0.13029194
78,287181296,0.70172244,-0.03755629,-0.7076137,0.073891915,-0.05829531,0.021139016,0.16234207
79,287197963,0.701705,-0.037550207,-0.7076316,0.07389016,-0.06136548,-0.003617809,0.23528576
80,287214630,0.70166844,-0.037550136,-0.70766807,0.07388826,-0.06481205,-0.030221717,0.16585922
81,287231297,0.7015987,-0.037599932,-0.70772684,0.07396031,-0.027349046,0.018888103,0.19445229
82,287247964,0.7015426,-0.037654705,-0.7077825,0.07393227,-0.012926201,0.011173664,0.17148972
83,287264631,0.701493,-0.03777928,-0.7078373,0.07381374,-0.019778661,0.028927997,0.19643402
84,287281298,0.7013635,-0.037932456,-0.7079724,0.073672056,-0.011976271,0.115601026,0.19741821
85,287297965,0.7013174,-0.038089927,-0.70801604,0.073610604,0.03816439,0.03894171,0.23022175
86,287314632,0.7012784,-0.038201027,-0.7080508,0.073589124,0.08662647,-0.00448719,0.17184544
87,287331299,0.7012805,-0.038322628,-0.7080468,0.073543236,0.108751126,-0.056533273,0.20215034
88,287347966,0.7012492,-0.038366355,-0.708075,0.073549405,0.10285127,-0.063707784,0.19314289
89,287364633,0.70118636,-0.038418967,-0.70813215,0.073571,0.048773658,0.011370216,0.19933605
90,287381300,0.70118445,-0.038520552,-0.7081348,0.07351085,0.057804026,0.02935362,0.22052288
91,287397967,0.70124865,-0.038680494,-0.70807654,0.07337539,-0.001232898,0.007092821,0.1516037
92,287414634,0.7013226,-0.038792353,-0.70801145,0.073237225,-0.02849835,-0.03521075,0.19770718
93,287431301,0.70133704,-0.038884833,-0.7079973,0.07318644,-0.03552247,0.022903904,0.18949604
94,287447968,0.70128983,-0.03899986,-0.7080424,0.07314159,0.031479117,0.052708518,0.20670033
95,287464635,0.7012877,-0.039199963,-0.70805013,0.07298057,0.05968243,0.04321743,0.20851707
96,287481302,0.7013493,-0.03935083,-0.7079875,0.07291304,0.08566134,0.013432123,0.20304966
97,287497969,0.70143723,-0.0394576,-0.7078958,0.072900906,0.05261763,-0.00128981,0.21675777
98,287514636,0.7015091,-0.03944263,-0.7078095,0.073056296,0.097474,0.08622944,0.15946293
99,287531303,0.70164365,-0.039441608,-0.70766056,0.07320532,0.09463404,7.13E-04,0.22749805
100,287547970,0.7018201,-0.039427392,-0.7074778,0.07328915,0.043986455,-0.03262387,0.19025135
101,287564637,0.70200324,-0.03936395,-0.7072891,0.07338978,0.005088049,-0.052788842,0.20582008
102,287581304,0.70208335,-0.039346825,-0.7072016,0.073475555,0.04574461,-0.011701182,0.1933403
103,287597971,0.7021685,-0.039343216,-0.7071057,0.07358644,0.054304708,0.066603005,0.1781826
104,287614638,0.7023185,-0.039401546,-0.7069546,0.073577024,0.031934638,0.10585012,0.1814909
105,287631305,0.70252544,-0.03952116,-0.7067558,0.07344603,-0.006764396,0.037628014,0.20411777
106,287647972,0.70271754,-0.039688926,-0.7065707,0.07329755,-0.026786687,1.19E-04,0.23556328
107,287664639,0.7028964,-0.039884686,-0.7063884,0.07323469,0.08626304,0.05042483,0.19760227
108,287681306,0.70318764,-0.040046614,-0.70608896,0.073238015,0.08768413,0.043662194,0.13747597
109,287697973,0.7035201,-0.04029944,-0.7057554,0.073121116,0.044302505,0.041007336,0.18895245
110,287714640,0.70386636,-0.04052721,-0.70541614,0.07293768,-0.01847111,-0.01729725,0.22644138
111,287731307,0.70417005,-0.040711448,-0.7051144,0.072821334,0.04154301,0.013840145,0.20129204
112,287747974,0.70457727,-0.040965393,-0.7047092,0.072662555,0.07961308,0.056819815,0.20623589
113,287764641,0.7050017,-0.0412213,-0.7042812,0.07254965,0.110589296,0.07803877,0.1500206
114,287781308,0.7054419,-0.041531403,-0.7038288,0.07248438,0.11561163,0.029888209,0.22636604
115,287797975,0.70585847,-0.041825008,-0.7034052,0.0723727,0.11859195,0.09888767,0.21492767
116,287814642,0.7063354,-0.041962467,-0.70291126,0.0724377,0.14367682,0.14343324,0.23425198
117,287831309,0.7069379,-0.042237923,-0.7022978,0.0723497,0.26637337,0.14400075,0.2013197
118,287847976,0.70769006,-0.04258136,-0.7015283,0.072262965,0.30906746,0.17101423,0.19437885
119,287864643,0.70851225,-0.043067902,-0.70068234,0.072124526,0.41187403,0.20979,0.22926235
120,287881310,0.7093314,-0.043718766,-0.6998243,0.07201265,0.6729193,0.21886934,0.33991814
121,287897977,0.7102101,-0.04446986,-0.6988941,0.07192642,0.8321678,0.11328575,0.3331356
122,287914644,0.7112274,-0.045054942,-0.69783187,0.071821466,0.6953421,0.21745245,0.18025589
123,287931311,0.71229136,-0.045715947,-0.69672066,0.07164738,0.63890105,0.23576856,0.23248577
124,287947978,0.713391,-0.04636235,-0.69554937,0.07167133,0.83654195,0.23612954,0.20110607
125,287964645,0.7147815,-0.046833068,-0.6940694,0.0718589,0.6633091,0.15165061,0.34588432
126,287981312,0.7164392,-0.047376513,-0.69236755,0.071412355,0.3913104,0.31573346,0.3817587
127,287997979,0.7183243,-0.048336886,-0.69049954,0.06990081,0.059734285,0.5336116,0.20768929
128,288014646,0.72065187,-0.05022332,-0.6881923,0.06731837,-0.18126364,0.4180103,0.28771973
129,288031313,0.72321564,-0.052888256,-0.6855997,0.06416675,-0.2468419,0.15139285,0.1877718
130,288047980,0.72583336,-0.055354513,-0.68285626,0.061737686,-0.295599,0.27553058,-0.034015656
131,288064647,0.7287331,-0.057839796,-0.6797334,0.059727076,-0.5032819,0.30545142,0.14858055
132,288081314,0.7320242,-0.060330298,-0.6761478,0.057681043,-0.9823667,0.24799044,0.30383873
133,288097981,0.73540825,-0.0630356,-0.6723914,0.05561658,-1.1514386,0.029706102,0.30785275
134,288114648,0.73885924,-0.06566813,-0.66847223,0.054052692,-1.1548579,-0.32877147,0.19268131
135,288131315,0.7429842,-0.06698124,-0.6637687,0.05386409,-0.98689103,-0.29442573,0.23840714
136,288147982,0.7478181,-0.066904165,-0.658255,0.054720324,-1.3149357,-0.2467878,0.5396662
137,288164649,0.75274366,-0.067175634,-0.6525623,0.055037197,-0.80907,-0.34713697,0.6931534
138,288181316,0.75753707,-0.06755941,-0.6469273,0.055324316,0.03607678,-0.5492047,0.61093426
139,288197983,0.7624279,-0.06754608,-0.6410731,0.05629106,0.90104777,-0.91187215,0.37748146
140,288214650,0.76819485,-0.06691238,-0.63406044,0.058041014,1.1578382,-0.8238893,0.4073553
141,288231317,0.77477944,-0.06610734,-0.6259125,0.0598506,1.1180091,-0.65810895,0.473032
142,288247984,0.78141296,-0.06711773,-0.6174816,0.06006394,-0.10186245,-0.61330575,0.25705147
143,288264651,0.7860101,-0.07037182,-0.6112963,0.059624474,0.8055313,-0.5271252,-0.58009624
144,288281318,0.7897831,-0.07299004,-0.6059965,0.06070796,1.2641138,-0.09107248,-0.42346954
145,288297985,0.7935943,-0.07443586,-0.6005516,0.063304625,1.4952413,0.5634594,0.055508614
146,288314652,0.79742455,-0.07505352,-0.5951458,0.065459155,1.5200275,1.7612898,0.17412567
147,288331319,0.8010555,-0.07551871,-0.59007156,0.06651868,1.2543583,1.8209225,-0.03328228
148,288347986,0.8045411,-0.076607496,-0.5851018,0.06710649,0.5170981,0.20760548,0.13441181
149,288364653,0.80779845,-0.0776279,-0.5803606,0.06796525,-0.041925218,-0.81705576,0.20714092
150,288381320,0.81099254,-0.077806406,-0.57568055,0.06950799,-0.34529847,-0.65969056,0.1457882
151,288397987,0.81392235,-0.07848041,-0.57125133,0.07103197,-0.37000066,-0.05741327,-0.017255783
152,288414654,0.8165952,-0.08064337,-0.5670321,0.0717349,-0.7073117,0.14897597,0.064291954
153,288431321,0.8191255,-0.08433095,-0.56285226,0.071562044,-1.3724111,-0.8480741,0.16865921
154,288447988,0.8218279,-0.08857025,-0.5582491,0.07151565,-1.8940034,-2.674132,0.6343708
155,288464655,0.82495606,-0.091395654,-0.5530143,0.07260614,-2.6711664,-2.8531978,0.71345615
156,288481322,0.82806,-0.09089262,-0.54790044,0.07656768,-1.967996,-1.3769296,-0.29533577
157,288497989,0.8313237,-0.08989221,-0.54245406,0.08103042,-2.001472,0.3463178,-0.52569866
158,288514656,0.83416027,-0.08922916,-0.5375658,0.085086554,-1.9445294,1.2721903,0.19765282
159,288531323,0.83740884,-0.089327104,-0.5320549,0.08767537,-1.6349407,0.8061343,0.6177769
160,288547990,0.84025264,-0.09029315,-0.5271265,0.08923219,-0.644916,0.14459908,-0.424304
161,288564657,0.8435803,-0.09002394,-0.521257,0.09252617,2.4554865,-0.7291405,-1.1959667
162,288581324,0.8488273,-0.087944254,-0.51227355,0.09662181,1.2841114,-1.026939,-0.020536423
163,288597991,0.8531467,-0.08703275,-0.50457025,0.099885516,-1.0171002,-0.121771425,0.92877674
164,288614658,0.856954,-0.08520798,-0.49767074,0.10341907,-0.54809844,0.6415837,0.71477795
165,288631325,0.8606764,-0.08318006,-0.49081326,0.10687296,0.58791596,1.7752731,-0.53790855
166,288647992,0.8647937,-0.081909806,-0.48318672,0.10934139,3.3374326,1.3421593,-1.5930243
167,288664659,0.86887616,-0.08260389,-0.47528505,0.11107316,2.1153176,0.75875425,-0.40499306
168,288681326,0.8723838,-0.08480937,-0.46808124,0.112498626,1.547301,1.0366884,0.75183487
169,288697993,0.8755873,-0.08703947,-0.46134496,0.11372803,1.0180515,-0.4286156,1.0673733
170,288714660,0.87894773,-0.08728477,-0.45420682,0.116321124,-0.09114233,-0.55204153,0.91821957
171,288731327,0.88249123,-0.08581039,-0.44671756,0.119546756,0.63597524,0.678521,-0.07515812
172,288747994,0.88607544,-0.0846288,-0.43915296,0.121880494,1.1135902,2.4693925,-0.6218586
173,288764661,0.88929856,-0.08556413,-0.43239725,0.12190782,1.5217283,2.4308562,-0.01444912
174,288781328,0.8922654,-0.0881091,-0.42607406,0.12067548,0.44295797,0.39476153,0.5373287
175,288797995,0.8952059,-0.09061981,-0.41944337,0.12026656,-0.72709054,-1.278567,0.4070959
176,288814662,0.8981847,-0.091937676,-0.41234997,0.12157841,-0.78297997,-0.6185932,-0.3900051
177,288831329,0.9011831,-0.09298014,-0.40502185,0.1232203,0.13439678,0.8965076,-0.6966181
178,288847996,0.9040339,-0.09538164,-0.39783302,0.12392003,0.54853815,0.7810381,-0.115979195
179,288864663,0.9067495,-0.09861252,-0.39089116,0.123640336,0.21446471,-0.45960784,0.5338907
180,288881330,0.90954226,-0.10152301,-0.38344836,0.12407867,-0.15142667,-2.0674295,0.80021477
181,288897997,0.91281205,-0.10194982,-0.37473735,0.12631097,-0.64035726,-1.960374,-0.017938614
182,288914664,0.9160045,-0.101082295,-0.36614868,0.12905578,-0.24419104,-0.49923804,-0.8998699
183,288931331,0.9187274,-0.10083845,-0.35859093,0.13109644,0.7528209,0.8343877,-0.38499832
184,288947998,0.92109454,-0.10227676,-0.3517716,0.13184544,1.1190279,0.44738963,0.6192503
185,288964665,0.92359805,-0.10385787,-0.34420165,0.13306975,0.9298713,-1.3268414,0.8149214
186,288981332,0.9266748,-0.10389748,-0.33468103,0.13590446,0.11521422,-2.0712698,0.12392235
187,288997999,0.9298301,-0.10249041,-0.32465822,0.1396816,-0.37297204,0.17616095,-0.8155565
188,289014666,0.9321937,-0.10203399,-0.3166429,0.14262998,0.25896838,1.2904474,-0.5463686
189,289031333,0.9342182,-0.10290737,-0.3094461,0.14453849,1.2726846,0.4342117,0.49366283
190,289048000,0.9363866,-0.10318261,-0.30168948,0.14669365,1.6011863,-0.97956127,1.4488735
191,289064667,0.93890095,-0.10187603,-0.29259288,0.14992566,0.96202904,-1.2707406,0.92337894
192,289081334,0.9416317,-0.09998208,-0.28211713,0.15409574,-0.002657793,0.59566075,-0.24014759
193,289098001,0.9441667,-0.09949626,-0.2716665,0.1576357,0.2160179,2.062833,-1.0140839
194,289114668,0.9458982,-0.10124928,-0.26381978,0.1594569,0.23779967,1.8102236,0.15747356
195,289131335,0.947581,-0.10389707,-0.25616366,0.16024362,0.42960307,0.5814928,0.21542263
196,289148002,0.94988966,-0.10352575,-0.24701744,0.16117296,1.1256765,-1.5953133,1.3082218
197,289164669,0.9526508,-0.10090955,-0.23706512,0.16148114,0.40776563,-1.3491987,1.5702324
198,289181336,0.9555429,-0.09907836,-0.2261415,0.16119383,-0.74187905,-0.34379858,-1.4068756
199,289198003,0.958234,-0.098430835,-0.21448721,0.16154361,-1.5848002,-0.97375196,-1.3224592
200,289214670,0.96034384,-0.098364525,-0.20363049,0.16309819,-1.6252382,0.46435046,-0.13965034
201,289231337,0.9617881,-0.098898776,-0.19479571,0.16504422,-0.83674747,1.0056489,0.7760458
202,289248004,0.96285355,-0.09991192,-0.18854876,0.16547625,0.63717127,0.42488298,1.454217
203,289264671,0.96380574,-0.100058354,-0.18417884,0.1647645,1.2553594,0.5762041,1.2284622
204,289281338,0.96457887,-0.09951592,-0.18096666,0.16412565,0.55892813,0.50104463,0.70132065
205,289298005,0.96509814,-0.09856611,-0.17917188,0.1636156,-0.45100567,0.71631473,0.6129494
206,289314672,0.9654793,-0.09802385,-0.17852122,0.16239986,-0.669207,1.4652483,-0.55624104
207,289331339,0.965679,-0.098976664,-0.17765893,0.16157793,-0.83394575,1.1826763,-0.925333
208,289348006,0.9657984,-0.10052575,-0.1764492,0.16123295,-1.2446704,-0.43058822,-0.49143887
209,289364673,0.965974,-0.10098453,-0.17545457,0.1609797,-1.3764338,-1.0891731,0.3450079
210,289381340,0.96616894,-0.10048992,-0.17448288,0.16117534,-0.53274524,-1.0349183,0.43272495
211,289398007,0.96648955,-0.09921375,-0.17295606,0.16168927,-0.72871685,-0.0953561,0.030115128
212,289414674,0.9667674,-0.098348245,-0.1715848,0.16201803,-1.0254022,0.30441436,-0.41422844
213,289431341,0.9669185,-0.09866441,-0.17045972,0.16211018,-0.77338266,0.1849511,-0.5128546
214,289448008,0.9669846,-0.10002994,-0.16896342,0.16244607,0.10644995,-0.4668195,-0.05771923
215,289464675,0.9671419,-0.10083667,-0.16688995,0.16315286,0.76017505,-0.715966,0.4430542
216,289481342,0.967363,-0.100675605,-0.16485149,0.16401221,0.79041624,-0.789413,0.46045685
217,289498009,0.9675719,-0.1000277,-0.1630186,0.16500548,0.709818,-0.54277426,0.14658546
218,289514676,0.9677638,-0.09937115,-0.16124298,0.16601825,0.5882841,-0.22169858,0.106108665
219,289531343,0.96793574,-0.09870068,-0.15959921,0.16700071,0.48634967,-0.13492751,0.42381477
220,289548010,0.96810055,-0.09776586,-0.15810904,0.16801013,0.60992306,0.071141824,0.71260166
221,289564677,0.96829903,-0.09647232,-0.15661459,0.16901186,0.72106844,0.35405055,0.58443356
222,289581344,0.9685396,-0.0953131,-0.15502703,0.16975322,0.70249027,0.35297891,0.29610062
223,289598011,0.9687247,-0.09442532,-0.1536453,0.17044693,0.35731786,0.051593777,-0.062114716
224,289614678,0.96885026,-0.09352378,-0.15241961,0.17132875,-0.016841365,-0.37686083,-0.3576994
225,289631345,0.9689823,-0.0919421,-0.15133038,0.17240149,-0.31994694,-0.38067263,-0.43475628
226,289648012,0.9691172,-0.08993574,-0.15046433,0.17345627,-0.22522138,0.001070124,-0.32310295
227,289664679,0.96925545,-0.08803523,-0.14964607,0.17436294,-0.09212232,0.49260217,-0.056798935
228,289681346,0.9693918,-0.0866918,-0.14874482,0.17504874,-0.16202755,0.6741996,0.28719234
229,289698013,0.9695034,-0.08594963,-0.14767598,0.17570102,-0.1739912,0.55625063,0.52980995
230,289714680,0.96957535,-0.08555957,-0.14650851,0.17646985,-0.44876295,0.23419715,0.40333748
231,289731347,0.9696358,-0.08501237,-0.14529581,0.17740251,-0.5026078,-0.058711767,0.20397663
232,289748014,0.9697535,-0.08428556,-0.14394368,0.17820635,-0.37095708,0.041628953,0.17795944
233,289764681,0.9699058,-0.08363084,-0.14260495,0.17876129,-0.28135857,0.28118354,0.19225407
234,289781348,0.9700405,-0.08360175,-0.14141487,0.17899005,-0.11391595,0.29468092,0.047742844
235,289798015,0.970175,-0.08387748,-0.14027853,0.17902641,-0.06784948,0.057422824,-0.03172779
236,289814682,0.97031075,-0.0839402,-0.13924748,0.17906637,-0.16557929,-0.011639493,-0.077949524
237,289831349,0.97042495,-0.083561204,-0.13846073,0.17923483,-0.11966179,-0.03958487,-0.18338299
238,289848016,0.9705283,-0.08306541,-0.1378518,0.17937507,-0.08931723,0.065733425,-0.24257565
239,289864683,0.9706196,-0.082616076,-0.13736166,0.17946377,0.029665869,0.29662013,-0.16626072
240,289881350,0.97072375,-0.08241709,-0.13703366,0.17924301,0.14824496,0.4876479,-0.10156441
241,289898017,0.9708187,-0.082590595,-0.13684376,0.17879336,-0.014986209,0.48755646,-0.10916805
242,289914684,0.97086126,-0.083208166,-0.13679536,0.17831303,-0.11973712,0.21720932,-0.107450485
243,289931351,0.970867,-0.08401777,-0.13687524,0.17783988,-0.16659325,-0.07104387,-0.023902893
244,289948018,0.9708646,-0.08456159,-0.13706167,0.17745163,-0.082060434,-0.37927562,-0.015486717
245,289964685,0.9708893,-0.0845735,-0.13722728,0.17718315,0.04532474,-0.47117373,-0.015016556
246,289981352,0.97095305,-0.08410064,-0.1372551,0.17703666,0.12422492,-0.27029964,0.03726387
247,289998019,0.9710258,-0.08346687,-0.13731377,0.1768925,0.1291744,-0.1007597,0.048870087
248,290014686,0.97109836,-0.083066806,-0.13742413,0.17659596,0.05053695,0.045054402,-0.027434349
249,290031353,0.9711555,-0.08286176,-0.13758495,0.17625351,-0.05196006,0.075149305,-0.015387535
250,290048020,0.97118086,-0.08274284,-0.13784496,0.17596586,-0.016417697,-0.11747304,0.005866051
251,290064687,0.9712227,-0.082327984,-0.13806468,0.17575757,0.0945718,-0.05727497,0.12263584
252,290081354,0.9713025,-0.08156185,-0.13830197,0.1754872,0.20385678,0.13632357,0.06636047
253,290098021,0.97140175,-0.08083051,-0.13855554,0.17507645,0.1957921,0.18515746,0.12860298
254,290114688,0.9714918,-0.08034797,-0.13887203,0.17454697,0.14790322,0.15972896,0.12210655
255,290131355,0.9715632,-0.08003947,-0.13916902,0.17405425,0.12911059,0.19500293,0.0863266
256,290148022,0.9716018,-0.079742506,-0.13953988,0.1736772,0.12805973,0.18624915,0.0740881
257,290164689,0.9716247,-0.0794559,-0.1400015,0.17330965,0.117812,0.038629577,0.06878567
258,290181356,0.9716761,-0.07916368,-0.14048204,0.17276466,0.079957515,0.10282853,0.09716225
259,290198023,0.97173893,-0.07892291,-0.14104883,0.17205867,0.14315513,0.14451945,0.10780144
260,290214690,0.9718203,-0.07870828,-0.14149807,0.17132793,0.1881104,0.15714118,0.1737175
261,290231357,0.9719106,-0.07831556,-0.14185303,0.17070056,0.016747825,0.24615376,0.14769459
262,290248024,0.9719595,-0.077997625,-0.14234789,0.17015545,-0.13417438,0.29977435,0.015841484
263,290264691,0.9719705,-0.07792928,-0.14307116,0.1695156,-0.17637877,0.2991616,-0.1703968
264,290281358,0.9719371,-0.07822273,-0.14402041,0.16876753,-0.19575712,0.13067718,-0.23497581
265,290298025,0.97188765,-0.07884501,-0.14501564,0.16790758,-0.021665223,0.020195682,-0.17644024
266,290314692,0.97183526,-0.07965363,-0.14590341,0.1670576,0.012823944,0.12973458,0.09040928
267,290331359,0.971772,-0.08061102,-0.14673242,0.16623847,-0.03770172,0.16884466,0.44840622
268,290348026,0.9716916,-0.08176679,-0.147593,0.16537997,-0.0377871,-0.041189805,0.5502262
269,290364693,0.971623,-0.08304937,-0.14829187,0.16451672,-0.2907003,-0.11936061,0.72953606
270,290381360,0.97145784,-0.08483794,-0.14917803,0.16377704,-0.42531654,-0.3044537,0.21455288
271,290398027,0.9711249,-0.0867562,-0.15042228,0.16360942,-0.57047296,-0.71413416,-0.3121624
272,290414694,0.97063005,-0.08755232,-0.15225375,0.16442499,-0.73924434,-1.2511264,-0.18897915
273,290431361,0.96999866,-0.08677181,-0.1545283,0.16643092,-0.7034247,-1.8950515,-0.16252804
274,290448028,0.9692918,-0.086666085,-0.15645097,0.16879112,-0.88853985,-2.9807901,-0.18846989
275,290464695,0.9686244,-0.08594217,-0.1584391,0.17112237,-1.6837772,-1.4603281,0.64812565
276,290481362,0.96789944,-0.08310229,-0.16146776,0.17377545,-1.3771051,0.33209398,0.39753056
277,290498029,0.9670525,-0.08002376,-0.16555288,0.17607649,-1.5726628,0.06322355,-0.11623955
278,290514696,0.9660512,-0.077602856,-0.17111655,0.17733312,-3.4546194,0.6500601,-0.04424572
279,290531363,0.96496314,-0.075692855,-0.17712584,0.17818037,-3.6450286,0.8694232,-0.008019447
280,290548030,0.96391267,-0.07292051,-0.1832156,0.17886353,-1.6122178,2.063482,-0.018047333
281,290564697,0.96297014,-0.07095635,-0.18912692,0.1785771,0.60328615,2.1669035,0.15855789
282,290581364,0.9619847,-0.07056797,-0.19561715,0.17704515,0.76546293,0.43876845,0.3405409
283,290598031,0.9609035,-0.07037768,-0.20265663,0.17506269,0.25926965,-0.42410415,0.4838848
284,290614698,0.9595365,-0.07037628,-0.21078742,0.1729477,-0.01263854,0.16295347,0.5078354
285,290631365,0.957917,-0.070942014,-0.21975318,0.17051773,0.4925233,-0.039407514,0.38101578
286,290648032,0.9560668,-0.07212809,-0.22924164,0.16789143,0.66673535,-0.32620475,0.16092014
287,290664699,0.9538853,-0.074131966,-0.23927724,0.16540603,0.8491724,-0.60474604,0.29375648
288,290681366,0.9513947,-0.077943884,-0.2501631,0.16185404,0.38482538,-0.11732927,-0.16584587
289,290698033,0.9485392,-0.08337765,-0.26206928,0.15699252,0.25885236,-0.7784579,-0.022704124
290,290714700,0.94534373,-0.08618426,-0.27423012,0.1539507,1.9239966,-1.0767882,1.3020172
291,290731367,0.94224143,-0.0857253,-0.2853507,0.15301213,2.5031404,0.4625121,1.3967867
292,290748034,0.9392921,-0.08386673,-0.2960641,0.15181707,1.0953728,0.70034957,0.59011173
293,290764701,0.9361501,-0.08211771,-0.30707908,0.15029238,0.3146506,0.9031061,-0.012746811
294,290781368,0.9328763,-0.08061292,-0.31814402,0.1484375,0.29008695,1.1763301,-0.18574524
295,290798035,0.9294913,-0.07960284,-0.32930925,0.14584407,0.3821077,0.8308273,-0.17580986
296,290814702,0.9259719,-0.0790494,-0.34048256,0.1428442,0.5642837,0.17855813,-0.019378662
297,290831369,0.92230093,-0.07859178,-0.35154185,0.14002964,0.6034284,-0.2393573,0.11047554
298,290848036,0.9185199,-0.07795333,-0.36238816,0.13756853,0.6038641,-0.4767686,0.18355274
299,290864703,0.9146422,-0.077098615,-0.37310538,0.13521728,0.2995353,-0.4277786,0.012998581
300,290881370,0.91064215,-0.07632924,-0.38381794,0.13264327,0.07496535,-0.11708531,-0.26761913
301,290898037,0.90652114,-0.07582676,-0.394467,0.12989007,-0.02488705,-0.07176666,-0.24106312
302,290914704,0.90233475,-0.07580884,-0.4049281,0.12682274,0.17838748,0.004278765,-0.19884396
303,290931371,0.8981729,-0.07589812,-0.41500926,0.12368531,0.29034513,-0.24944074,0.084508896
304,290948038,0.8939694,-0.07576971,-0.42485714,0.12074655,0.53373307,-0.35207614,0.057523727
305,290964705,0.8897559,-0.07459538,-0.43444932,0.11844635,0.8873254,-0.20869511,0.00437355
306,290981372,0.88556457,-0.072719865,-0.44374537,0.11654571,0.8960594,-0.10982231,0.06337643
307,290998039,0.88126606,-0.07093095,-0.4530036,0.11459692,0.6109168,-0.09739756,0.22158909
308,291014706,0.87681633,-0.06926223,-0.46223354,0.11288053,0.67864925,0.23308778,0.29252148
309,291031373,0.8723799,-0.067658186,-0.47118646,0.111196645,0.7652364,0.72518206,0.110173225
310,291048040,0.8678659,-0.066497415,-0.4800706,0.10920063,0.5336506,0.72562015,-0.07710743
311,291064707,0.8631568,-0.066064164,-0.4890009,0.107143104,0.26336354,0.4387109,-0.19607353
312,291081374,0.8583863,-0.06575443,-0.49780726,0.105086006,0.2662768,0.482519,-0.13586235
313,291098041,0.85366595,-0.065446004,-0.5063422,0.10293026,0.34247193,0.524461,0.001046181
314,291114708,0.8489525,-0.06483274,-0.5146909,0.10087422,0.16681309,0.8567033,0.13323212
