PacketCounter_femur,SampleTimeFine_femur,Euler_X_femur,Euler_Y_femur,Euler_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur,PacketCounter_tibia,SampleTimeFine_tibia,Euler_X_tibia,Euler_Y_tibia,Euler_Z_tibia,FreeAcc_X_tibia,FreeAcc_Y_tibia,FreeAcc_Z_tibia
1387.0,1231123935.0,-115.7231445,-82.85536957,-64.48804474,-0.58058095,-0.930006,0.23718357,1388,1231123935,-152.1831665,-81.59148407,-8.581235886,0.02336191,-0.08645738,0.03197956
1388.0,1231140602.0,-116.2716064,-82.85073853,-64.14816284,-0.44285070000000004,-0.52335215,0.19179916,1389,1231140602,-152.1577911,-81.55455017,-8.700586319,0.10756946,-0.052212067,-0.007826805
1389.0,1231157269.0,-117.1474686,-82.86235046,-63.61382675,-0.1064663,-0.18305986,-0.024669647000000003,1390,1231157269,-152.14270019999998,-81.52360535,-8.84167099,0.14829502,-0.1510501,-0.14359760000000002
1390.0,1231173936.0,-118.1737747,-82.83921814,-63.04359436,0.18494406,0.006569018,-0.09655666,1391,1231173936,-152.1571198,-81.48014069,-9.030956267999999,0.17979597,-0.1052356,-0.13319206
1391.0,1231190603.0,-118.90943909999999,-82.76302338,-62.80870438,0.34902325,0.11956897,0.19869995,1392,1231190603,-152.17967219999997,-81.42936707,-9.249277115,0.22262777,0.055545986,0.013965607
1392.0,1231207270.0,-118.9369125,-82.67212677,-63.21002197,0.42214090000000004,0.18659386,0.3931074,1393,1231207270,-152.287735,-81.38201904,-9.358259201000001,0.2446969,0.22327022,-0.007761955
1393.0,1231223937.0,-118.5098648,-82.60707855,-63.93835831,0.38580304,0.19732793,0.32143593,1394,1231223937,-152.5736542,-81.32837677,-9.25077343,0.24074334,0.26264699999999996,-0.09548378
1394.0,1231240604.0,-118.20056149999999,-82.57305145,-64.45702362,0.39288875,0.20778759,0.37605286,1395,1231240604,-152.9555664,-81.26940918,-9.017110825,0.15268035,0.168146,-0.06983566
1395.0,1231257271.0,-118.0736618,-82.57801819,-64.74747467,0.34474236,0.31556958,0.5305147,1396,1231257271,-153.35597230000002,-81.20641327,-8.726490973999999,0.14368856,0.08337709,0.001314163
1396.0,1231273938.0,-117.88117220000001,-82.62626648,-65.05316162,0.28843653,0.3275651,0.52510834,1397,1231273938,-153.77699280000002,-81.13583374,-8.365294456,0.15141922,-0.016345168,0.025781631
1397.0,1231290605.0,-117.61999509999998,-82.68635559,-65.3525238,0.13004917,0.32208946,0.18347739999999998,1398,1231290605,-154.17659,-81.05574036,-8.014223099,0.16083755,-0.16631481,0.03446102
1398.0,1231307272.0,-117.501976,-82.70684814,-65.44216156,-0.09986010000000001,0.2978314,-0.034998893999999996,1399,1231307272,-154.5194855,-80.97496033,-7.730483532,0.1336715,-0.17307138,-0.001265526
1399.0,1231323939.0,-117.52818300000001,-82.70776367,-65.3587265,-0.24292533,0.05365504,0.024899482999999997,1400,1231323939,-154.8621674,-80.89147949,-7.466024399,0.16170892,-0.054107065999999995,-0.102565765
1400.0,1231340606.0,-117.487793,-82.7229538,-65.36708832,-0.3741441,-0.25289604,0.18321323,1401,1231340606,-155.1680756,-80.81536865,-7.236415386,0.022681186000000002,-0.05990706,-0.084303856
1401.0,1231357273.0,-117.1319962,-82.75579071,-65.74263763,-0.36419356,-0.3504693,0.25105858,1402,1231357273,-155.4047852,-80.74832153,-7.043376922999999,-0.08413618,-0.06251942,-0.040639877000000005
1402.0,1231373940.0,-116.5296936,-82.78686523,-66.41548157,-0.16227266,-0.28918895,0.07576656,1403,1231373940,-155.6266632,-80.68759155,-6.83655262,-0.186907,-0.042328995,0.035042763
1403.0,1231390607.0,-115.99246979999998,-82.80641937,-67.07738495,-0.07989209,-0.25101906,0.012434958999999999,1404,1231390607,-155.8347778,-80.62763977,-6.628664494,-0.02474931,-0.07468138,0.04243183
1404.0,1231407274.0,-115.6558304,-82.81913757,-67.60224915,0.02202456,-0.1743993,0.16327858,1405,1231407274,-156.0291138,-80.56660461,-6.4802665710000005,-0.034876823,-0.23855957,0.04322815
1405.0,1231423941.0,-115.49243159999999,-82.82807922,-67.98474121,0.14131306,-0.17651668,0.18878365,1406,1231423941,-156.1737061,-80.51353455,-6.442664146,-0.003583555,-0.22137393,0.00825882
1406.0,1231440608.0,-115.5694656,-82.83116913,-68.11384583,0.10696195,-0.17523907,0.15066814,1407,1231440608,-156.31999209999998,-80.45863342,-6.44334507,0.029379807,-0.008506848000000001,-0.004999160999999999
1407.0,1231457275.0,-115.86121370000001,-82.8506546,-68.03626251,0.056233242,-0.04215228,0.23609257,1408,1231457275,-156.5172577,-80.40755463,-6.380405903,0.088245325,0.112621695,-0.029484748999999998
1408.0,1231473942.0,-116.0581284,-82.91235352,-68.096138,0.06985105,0.12013414,0.32139492,1409,1231473942,-156.76191709999998,-80.36065674,-6.224390507000001,0.055274677,0.10008072,-0.03823948
1409.0,1231490609.0,-116.02976229999999,-83.01180267,-68.38983917,0.14114887,0.26851640000000004,0.21967983,1410,1231490609,-157.01104740000002,-80.31546021,-6.030281067000001,0.000348,0.035304654,-0.03274727
1410.0,1231507276.0,-115.966095,-83.10295105,-68.68248749,0.21534087,0.43225417,0.08004761,1411,1231507276,-157.2777863,-80.26720428,-5.828946114,0.04720426,0.029827636,0.02239418
1411.0,1231523943.0,-116.0430679,-83.15298462,-68.79125977,0.17217654,0.51986253,0.05140972,1412,1231523943,-157.52616880000002,-80.23005676,-5.639314651,0.008755533000000001,-0.084296405,0.02637577
1412.0,1231540610.0,-116.2259293,-83.16161346,-68.7301178,0.12221964,0.45771649999999997,0.12472248,1413,1231540610,-157.76362609999998,-80.19231415,-5.461709976,-0.02998749,-0.1072038,-0.0014190670000000002
1413.0,1231557277.0,-116.38243870000001,-83.13793182,-68.60822296,0.08020577599999999,0.33028670000000004,0.20519829,1414,1231557277,-157.9661102,-80.15647888,-5.328892708,-0.08701825,-0.07250777,0.026349068
1414.0,1231573944.0,-116.35448459999999,-83.11590576,-68.58050537,0.049677726,0.18569309,0.23044491,1415,1231573944,-158.1504974,-80.12456512,-5.187224388,-0.12067353,0.021662597000000002,0.029121399
1415.0,1231590611.0,-116.24459080000001,-83.11288452,-68.57872009,0.085073434,0.071122855,0.14364338,1416,1231590611,-158.34107969999997,-80.10082245,-4.984317303,-0.07413689999999999,0.06466849999999999,-0.016917229
1416.0,1231607278.0,-116.26021580000001,-83.1096344,-68.42044067,0.12785684,-0.01167418,0.027508736000000002,1417,1231607278,-158.4910278,-80.07942963,-4.765810966,-0.02493616,-0.000395,-0.039156914
1417.0,1231623945.0,-116.48104860000001,-83.09189606,-68.04957581,0.09036957,-0.066735424,0.040823936,1418,1231623945,-158.6173553,-80.05857086,-4.555900574,-0.004540868,-0.074578285,-0.013965607
1418.0,1231640612.0,-116.8525696,-83.06718445,-67.55760956,-0.03885091,-0.09677653,0.09758854,1419,1231640612,-158.7481842,-80.03928375,-4.347916126,0.0242845,-0.08799487,-0.021783828999999998
1419.0,1231657279.0,-117.24275209999999,-83.03976440000001,-67.10543823,-0.08299879,-0.1931672,0.15678883,1420,1231657279,-158.8704529,-80.01954651,-4.154287815,-0.01573622,-0.08360111,-0.024942397999999998
1420.0,1231673946.0,-117.55628970000001,-83.01268005,-66.78870392,-0.049655784,-0.36851195,0.13485241,1421,1231673946,-158.9532471,-80.00568390000001,-4.008530617,-0.0403564,-0.107540295,-0.018743515
1421.0,1231690613.0,-117.8462524,-82.97418213,-66.54234314,0.014443273999999999,-0.4814152,0.11653232599999999,1422,1231690613,-159.0111694,-79.99734497,-3.88760066,-0.041196923999999996,-0.05405359,0.030650139
1422.0,1231707280.0,-118.14227290000001,-82.93237305,-66.32241058,0.023945792,-0.45870740000000004,0.14429569,1423,1231707280,-159.0887909,-79.99515533,-3.74885273,-0.023853365,-0.012993925,0.016198158
1423.0,1231723947.0,-118.4802475,-82.89485931,-66.06973267,-0.005443757,-0.31730124,0.12680626,1424,1231723947,-159.2015839,-79.99531555,-3.582161427,0.030322682000000004,-0.041145995,-0.031841278
1424.0,1231740614.0,-118.9488144,-82.85112,-65.69086456,0.006156404,-0.17010228,0.13932037,1425,1231740614,-159.31642150000002,-79.99517822,-3.438646793,0.025266162999999998,-0.13393846,-0.021342278
1425.0,1231757281.0,-119.4049072,-82.80666351,-65.3311615,0.008631979,0.039968292999999995,0.22672844,1426,1231757281,-159.4249725,-79.99639893,-3.345149517,0.014663456000000002,-0.090790346,-0.022072792
1426.0,1231773948.0,-119.75700379999999,-82.7692337,-65.07444,0.06377692,0.15183766,0.18934822,1427,1231773948,-159.5436707,-79.99394226,-3.256024599,0.09950731,-0.036364663,-0.04829502
1427.0,1231790615.0,-120.0334473,-82.73121643,-64.89375305,0.10690038,0.1755764,0.17101860000000002,1428,1231790615,-159.69189450000002,-79.98983765,-3.146819353,0.13563344,-0.075588,-0.06040001
1428.0,1231807282.0,-120.22604369999999,-82.69113159,-64.76647186,0.11726026,0.17140758,0.24623871,1429,1231807282,-159.8787689,-79.97183228,-3.045521975,0.22474845,-0.039215684,-0.044753075
1429.0,1231823949.0,-120.2490463,-82.66273499,-64.76096344,0.05117151,0.14194414,0.30840302,1430,1231823949,-160.049469,-79.95509338,-3.004234552,0.10608432400000001,-0.025812784,0.014763832
1430.0,1231840616.0,-120.1595688,-82.65570068,-64.83006287,0.015397573999999999,0.11116949999999999,0.254035,1431,1231840616,-160.205658,-79.94174957,-2.9475936889999996,0.005906533,0.07222619999999999,-0.07016182
1431.0,1231857283.0,-120.10341640000001,-82.65084076,-64.83937836,0.0106396,0.08747682,0.21392918,1432,1231857283,-160.3603821,-79.92047882,-2.8240473269999997,0.018742586999999998,0.12639607,-0.044065475
1432.0,1231873950.0,-119.9958267,-82.63486481,-64.87047577,-0.0027088190000000003,0.038649037000000004,0.12344742,1433,1231873950,-160.47917180000002,-79.89942932,-2.661147594,-0.065350644,-0.033875287000000004,0.036792755
1433.0,1231890617.0,-120.0923233,-82.6156311,-64.66533661,-0.03509747,0.2482103,-0.15448475,1434,1231890617,-160.5663147,-79.88485718,-2.5122401709999997,-0.09797669,-0.2011239,0.032203674
1434.0,1231907284.0,-119.0286942,-82.63995361,-65.56958008,-1.0296148999999999,-0.000559,0.8002796,1435,1231907284,-160.59811399999998,-79.87888336,-2.431990623,-0.06757601,-0.27926219,0.036231995
1435.0,1231923951.0,-118.454361,-82.66941833,-66.03842163,0.10506249,0.12766856,0.43735027,1436,1231923951,-160.5568542,-79.88143158,-2.4366166590000002,-0.027739662999999998,-0.25146654,0.014075279
1436.0,1231940618.0,-118.78350829999998,-82.61323547,-65.58565521,0.110618256,-0.22843541,-0.56942177,1437,1231940618,-160.43717959999998,-79.89053345,-2.522631168,-0.051612984,-0.1936224,0.04602337
1437.0,1231957285.0,-118.9659119,-82.46076202,-65.08776093,0.11032556,-0.39305675,-0.1975851,1438,1231957285,-160.2475128,-79.90605927,-2.658524275,-0.026993506,-0.078757025,0.027349472000000003
1438.0,1231973952.0,-119.5132446,-82.35076141,-64.21350861,0.07229056,0.04381446,0.3486204,1439,1231973952,-160.0187378,-79.92237091,-2.799953222,0.047888972,0.030704645,-0.011738776999999999
1439.0,1231990619.0,-120.2456055,-82.30486298,-63.25616455,0.19981377,0.25670970000000004,0.37435722,1440,1231990619,-159.7928772,-79.93739319,-2.8993678089999997,0.09602712,0.069251016,-0.057486534000000006
1440.0,1232007286.0,-120.24475859999998,-82.30078888,-63.05099869,0.17425324,0.07878572,0.33363056,1441,1232007286,-159.5974426,-79.95120239,-2.946297646,0.1541182,0.06279021,-0.08321571
1441.0,1232023953.0,-119.78742220000001,-82.28093719,-63.28277588,0.3727362,-0.17049007,0.16806602,1442,1232023953,-159.4620361,-79.95874023,-2.9285612110000003,0.18332295,0.04547902,-0.08905411
1442.0,1232040620.0,-119.13353729999999,-82.23835754,-63.67872238,0.48574656,-0.33620888,0.09308243,1443,1232040620,-159.3902435,-79.95750427,-2.875205278,0.21940133,0.028905645,-0.07780361
1443.0,1232057287.0,-118.1222382,-82.19787598,-64.36914063,0.5803385999999999,-0.34415916,0.1138258,1444,1232057287,-159.4004974,-79.94767761,-2.790230513,0.19645536,-0.000942,-0.051342964000000005
1444.0,1232073954.0,-116.87641909999999,-82.17185211,-65.2489624,0.61762446,-0.25410038,0.12840271,1445,1232073954,-159.44058230000002,-79.93555450000001,-2.72758007,0.16285713,-0.08071545,-0.006746291999999999
1445.0,1232090621.0,-115.6841888,-82.17420959,-66.10070801,0.36941376,-0.10884426,0.26287746,1446,1232090621,-159.52685549999998,-79.91609192,-2.656925678,0.15494347,-0.05253169,-0.07234383
1446.0,1232107288.0,-114.7820129,-82.202034,-66.76349640000001,-0.03836823,0.03946758,0.41271782,1447,1232107288,-159.63644409999998,-79.89181519,-2.586104631,0.13051674,-0.042594977,-0.034202576
1447.0,1232123955.0,-114.09896850000001,-82.26010895,-67.31413269,-0.32759356,-0.007753301,0.48208809999999996,1448,1232123955,-159.7566986,-79.86695862,-2.50891161,0.08869678,-0.010197555,0.04221821
1448.0,1232140622.0,-113.6450119,-82.34388733,-67.68061829,-0.48543802,-0.227175,0.22029781,1449,1232140622,-159.8882446,-79.84725189,-2.400797129,0.05721981,0.023774122999999998,0.007815361
1449.0,1232157289.0,-113.35207369999999,-82.41387939,-67.89768982,-0.4752138,-0.3565133,0.028402327999999998,1450,1232157289,-160.0256042,-79.82794189,-2.279302835,-0.006180832,0.007379225,-0.08128166
1450.0,1232173956.0,-113.04396820000001,-82.45845032,-68.13624573,-0.16381282,-0.32496905,-0.08205986,1451,1232173956,-160.141449,-79.80794525,-2.190478086,-0.060814599999999996,-0.09458426,-0.05398655
1451.0,1232190623.0,-112.4500122,-82.48234558,-68.66225433,0.03939238,-0.21273972,-0.01425457,1452,1232190623,-160.2115631,-79.79328918,-2.16399312,-0.13209616,-0.22128972,0.024394989
1452.0,1232207290.0,-111.4932098,-82.50182343,-69.54230499,0.07141281,-0.06852432,0.12550354,1453,1232207290,-160.2151794,-79.78987122,-2.21644187,-0.14793067,-0.22845885,0.04244232
1453.0,1232223957.0,-110.53942109999998,-82.51997375,-70.42085266,0.001401866,0.05271321,0.1685543,1454,1232223957,-160.1585541,-79.79124451,-2.343050718,-0.16751614,-0.09993628,0.026520729
1454.0,1232240624.0,-109.97673030000001,-82.53139496,-70.93878937,-0.045401722,0.17773354,0.18439388,1455,1232240624,-160.0558624,-79.79440308,-2.501179695,-0.17384025,0.028560821,0.07079983
1455.0,1232257291.0,-109.8450851,-82.52843475,-71.06339264,-0.07917781,0.25350535,0.16304302,1456,1232257291,-159.9730225,-79.81586456,-2.5726194380000003,-0.083735205,0.12426756,0.012542725
1456.0,1232273958.0,-110.0803528,-82.5015564,-70.84609985,-0.019524146000000003,0.26259238,0.13666725,1457,1232273958,-159.892868,-79.84072876,-2.591312647,0.02105687,0.041537758,0.001058579
1457.0,1232290625.0,-110.5157547,-82.44844055,-70.4333725,0.06380504,0.19782405,0.1681385,1458,1232290625,-159.8105469,-79.86231995,-2.608427763,0.081184745,-0.08593978,0.001392365
1458.0,1232307292.0,-110.94758610000001,-82.38665771,-70.0065155,0.08561149,0.12668145,0.21432304,1459,1232307292,-159.76014709999998,-79.88127899,-2.638464689,0.13543922,-0.14870301,-0.042715073
1459.0,1232323959.0,-111.1807938,-82.33973694,-69.74359894,0.07695084,0.00020899999999999998,0.24502087,1460,1232323959,-159.70426940000002,-79.89575195,-2.708301306,0.13084105,-0.08928616,-0.08141422
1460.0,1232340626.0,-111.15158079999999,-82.31609344,-69.70337677,0.08515704,-0.1284554,0.27793503,1461,1232340626,-159.66151430000002,-79.90764618,-2.776093245,0.12580946,-0.00405229,-0.047039032
1461.0,1232357293.0,-110.8658447,-82.31221771,-69.88647461,0.1462751,-0.24254872,0.26871014,1462,1232357293,-159.6292725,-79.91590118,-2.820492029,0.09627695,0.054455522,-0.0031824109999999996
1462.0,1232373960.0,-110.4760132,-82.32164001,-70.16540527,0.16658884,-0.2734474,0.22547150000000002,1463,1232373960,-159.6275177,-79.92350769,-2.8064908980000003,0.0650545,0.05246514,0.00521946
1463.0,1232390627.0,-110.1652679,-82.33473969,-70.37498474,0.11633309,-0.20640007,0.17941761,1464,1232390627,-159.6497955,-79.9310379,-2.745473623,0.069550455,0.003746748,-0.030290604
1464.0,1232407294.0,-110.04880520000002,-82.34519196,-70.40859985,0.045570705,-0.12554641,0.15262413,1465,1232407294,-159.6883545,-79.93566895,-2.664645195,0.062198012999999996,-0.045783835999999994,-0.053221702999999995
1465.0,1232423961.0,-110.09659579999999,-82.35121918,-70.29340363,-0.04230427,-0.066295676,0.16498375,1466,1232423961,-159.70715330000002,-79.93881989,-2.613291979,0.041914575,-0.07661219999999999,-0.037299156
1466.0,1232440628.0,-110.20150759999999,-82.35543059999999,-70.13779449,-0.061829887,-0.01621036,0.1633749,1467,1232440628,-159.7086487,-79.94187164,-2.5951759819999998,0.028960036,-0.06909618,-0.006884575
1467.0,1232457295.0,-110.27258300000001,-82.35468292,-70.03243256,-0.03545218,-0.028939648,0.17125988,1468,1232457295,-159.7059784,-79.94387817,-2.586111069,0.057341103,-0.027986672,-0.00414753
1468.0,1232473962.0,-110.2485504,-82.34947205,-70.03585052,0.010538123,-0.07524108,0.20753384,1469,1232473962,-159.7123718,-79.94599915,-2.572757483,0.053349636,-0.03389859,-0.017002106
1469.0,1232490629.0,-110.1098785,-82.35245514,-70.16416931,0.028514777999999998,-0.1149697,0.20467377,1470,1232490629,-159.7233124,-79.94761658,-2.571293116,-0.0005099999999999999,-0.030435536000000003,0.002133369
1470.0,1232507296.0,-109.9822388,-82.35699463,-70.2838974,0.06722255,-0.09147231,0.16978168,1471,1232507296,-159.7397461,-79.95320129,-2.5695168969999997,0.009954673,-0.008785065,0.04605961
1471.0,1232523963.0,-109.89124299999999,-82.35360718,-70.37254333,0.071000114,-0.0409205,0.19138241,1472,1232523963,-159.7475128,-79.96289825,-2.579835653,0.04321403,-0.058828052,0.052275657999999996
1472.0,1232540630.0,-109.79780579999999,-82.34873199,-70.47647095,0.045004718,0.03208059,0.21281052,1473,1232540630,-159.7800293,-79.97436523,-2.581213951,0.04050656,-0.054958537,0.007295609000000001
1473.0,1232557297.0,-109.70108799999998,-82.34955597,-70.59490967,0.018927073,0.024684937999999997,0.21288013,1474,1232557297,-159.8108063,-79.98435211,-2.588825226,0.08688959,-0.032313548,-0.06492233
1474.0,1232573964.0,-109.6364136,-82.35559082,-70.68120575,-0.022114422,0.004047205,0.19421768,1475,1232573964,-159.830307,-79.99187469,-2.600212574,0.053781547,0.001878571,-0.066319466
1475.0,1232590631.0,-109.58766940000001,-82.36699677,-70.74887085,-0.025803148999999997,-0.028439452999999996,0.14784622,1476,1232590631,-159.8456879,-79.99868011,-2.5967617030000003,0.017944492,-0.019951101000000002,-0.040859222
1476.0,1232607298.0,-109.53875729999999,-82.37519836,-70.82208252,0.062430948,-0.0966261,0.1359644,1477,1232607298,-159.8399811,-80.00554657,-2.602276802,0.038713199999999996,-0.06725013,0.014112473
1477.0,1232623965.0,-109.46126559999999,-82.37589264,-70.92033386,0.12015884,-0.17601065,0.13384342,1478,1232623965,-159.82192990000001,-80.01396942,-2.616396666,0.04305345,-0.052122384,0.003626823
1478.0,1232640632.0,-109.38207240000001,-82.37146759,-70.99685669,0.117855266,-0.21149525,0.105677605,1479,1232640632,-159.8147125,-80.02090454,-2.624737501,0.04119968,-0.060152423,-0.03642559
1479.0,1232657299.0,-109.34455109999999,-82.36485291,-71.01289368,0.07804299,-0.22704141,0.123096466,1480,1232657299,-159.8106079,-80.02589417,-2.63078022,0.0030815729999999998,-0.074122205,-0.07146931
1480.0,1232673966.0,-109.29490659999999,-82.36627197,-71.04554749,0.05584659,-0.21428971,0.18792629,1481,1232673966,-159.8058624,-80.03265381,-2.63892293,0.007157688000000001,-0.03706381,-0.03750229
1481.0,1232690633.0,-109.17400359999999,-82.3735199,-71.17671967,0.034493074,-0.23046432,0.20567703,1482,1232690633,-159.8002167,-80.03930664,-2.639205933,0.02244983,-0.007067033,0.001205444
1482.0,1232707300.0,-108.97937009999998,-82.38271332,-71.40721893,0.011366477,-0.21112020000000004,0.16095161,1483,1232707300,-159.799942,-80.04675293,-2.634867191,0.045384053,-0.05596094,-0.004317284
1483.0,1232723967.0,-108.84431459999999,-82.38565063,-71.60231781,0.01609257,-0.20023851,0.1238327,1484,1232723967,-159.7993622,-80.05446625,-2.643825054,0.046494104,-0.08765753,-0.04964733
1484.0,1232740634.0,-108.790535,-82.38751221,-71.74541473,-0.012080376,-0.13567519,0.16793633,1485,1232740634,-159.8157043,-80.06063843,-2.658476591,0.048932407000000004,-0.09651591,-0.043818474
1485.0,1232757301.0,-108.79741670000001,-82.40056609999999,-71.85243988,-0.010219276,-0.05236241,0.2158022,1486,1232757301,-159.8135986,-80.06728363,-2.703183174,0.030469732000000003,-0.06647264,-0.008238792
1486.0,1232773968.0,-108.80007930000001,-82.42130279999999,-71.97332764,-0.006936362,0.00530265,0.23719120000000002,1487,1232773968,-159.8034821,-80.07431793,-2.762811184,0.011183722,-0.05467138,0.009108543
1487.0,1232790635.0,-108.79187009999998,-82.44342041,-72.08657074,0.038168445,0.040179163,0.19727229999999998,1488,1232790635,-159.78109740000002,-80.08281708,-2.837007046,0.002773803,-0.042225398,-0.002375603
1488.0,1232807302.0,-108.76348109999999,-82.45938873,-72.18948364,0.04184727,0.07675365,0.14199448,1489,1232807302,-159.7647705,-80.09466553,-2.8998498919999998,-0.001377105,-0.022389349,-0.016241073999999998
1489.0,1232823969.0,-108.7397385,-82.46669769,-72.25946045,0.074086696,0.06759998,0.13956165,1490,1232823969,-159.7426147,-80.10580444,-2.955549717,-0.008074342,-0.018712503999999998,-0.06097889
1490.0,1232840636.0,-108.7302475,-82.46813202,-72.29562378,0.07936376,0.056356054,0.14501858,1491,1232840636,-159.7085419,-80.12032318,-3.002087355,-0.006795758000000001,0.006986903,-0.032702446
1491.0,1232857303.0,-108.7373199,-82.46311188,-72.30735779,0.09273756,0.036495782000000004,0.13846302,1492,1232857303,-159.66069030000003,-80.13674164,-3.05116725,-0.007302615,-0.04801036,-0.023563385
1492.0,1232873970.0,-108.71973419999999,-82.44966125,-72.34348297,0.10362793,-0.010329372,0.15330220000000003,1493,1232873970,-159.61738590000002,-80.15370178,-3.097757816,0.032039247,-0.094958924,-0.015557288999999998
1493.0,1232890637.0,-108.66926570000001,-82.43050385,-72.41249847,0.09075829,-0.09105717,0.17890549,1494,1232890637,-159.5703125,-80.17158508,-3.161276579,0.042727917000000004,-0.10010844,-0.02174282
1494.0,1232907304.0,-108.58506770000001,-82.4132843,-72.51225281,0.07098545,-0.1475317,0.20813751,1495,1232907304,-159.522995,-80.18795013,-3.235511065,0.05749275,-0.03662707,-0.020558357
1495.0,1232923971.0,-108.52319340000001,-82.40379333,-72.58939362,0.062032074000000006,-0.1434011,0.23416615,1496,1232923971,-159.48129269999998,-80.20291138,-3.30266428,0.05455711,0.001844541,-0.007017135999999999
1496.0,1232940638.0,-108.5125961,-82.40707397,-72.61605072,0.08588045,-0.13536099999999998,0.24359417,1497,1232940638,-159.44975280000003,-80.21746826,-3.350599766,0.08922323,0.014234031999999999,-0.014043808
1497.0,1232957305.0,-108.5530777,-82.41851044,-72.58348083,0.15338895,-0.10240911,0.18678093,1498,1232957305,-159.4298096,-80.2298584,-3.3826186660000004,0.081308596,-0.020467082,-0.011898041000000002
1498.0,1232973972.0,-108.61978909999998,-82.42816925,-72.5080719,0.18754084,-0.035542976000000004,0.14795208,1499,1232973972,-159.4290009,-80.23950958,-3.400363922,0.107620575,0.00041500000000000006,-0.024124146000000003
1499.0,1232990639.0,-108.69455719999999,-82.42705536,-72.41018677,0.22424197,0.006754031,0.15265274,1500,1232990639,-159.45051569999998,-80.24817657,-3.4017033580000002,0.11317002,-0.006077317,-0.03553486
1500.0,1233007306.0,-108.7478638,-82.41561127,-72.3276062,0.20131816,-0.009569177,0.18397808,1501,1233007306,-159.4988861,-80.25353241,-3.3829352860000004,0.13223831,-0.014458327,-0.039618492000000005
1501.0,1233023973.0,-108.7159348,-82.40932465,-72.34124756,0.17499773,-0.06470153,0.22323895,1502,1233023973,-159.5708618,-80.25510406,-3.35517931,0.09995082,-0.020355772,-0.025543213
1502.0,1233040640.0,-108.64802549999999,-82.41054535,-72.4173584,0.12122207,-0.14162095,0.21289253,1503,1233040640,-159.6752014,-80.2547226,-3.30403614,0.10912599,0.03892707,-0.008763313
1503.0,1233057307.0,-108.5658112,-82.41817474,-72.53700256,0.11130124,-0.21081178,0.19968319,1504,1233057307,-159.79589840000003,-80.25183868,-3.2292487619999997,0.08932873599999999,0.038663942,-0.018605232
1504.0,1233073974.0,-108.4807968,-82.42822266,-72.68227386,0.08990175,-0.23808762,0.17544842,1505,1233073974,-159.9376373,-80.24675751,-3.1330561639999996,0.090866044,-0.027262155,-0.023718833999999998
1505.0,1233090641.0,-108.4153976,-82.44043732,-72.82143402,0.07111093,-0.2635195,0.15476036,1506,1233090641,-160.079071,-80.23918152,-3.055410624,0.09465269,-0.08443783,-0.038621902
1506.0,1233107308.0,-108.3712387,-82.45143127,-72.94516754,0.02950791,-0.26563525,0.16345120000000002,1507,1233107308,-160.2334137,-80.22907257,-2.989841938,0.07814072,-0.06708378,-0.02872467
1507.0,1233123975.0,-108.33386229999999,-82.46576691,-73.06477356,0.01134906,-0.22915593,0.17158985,1508,1233123975,-160.3950043,-80.21775055,-2.926701069,0.06592624,-0.019041516,-0.038220406
1508.0,1233140642.0,-108.3150024,-82.47989655,-73.17459106,0.031593017,-0.16206829,0.14777184,1509,1233140642,-160.5470886,-80.20587921,-2.859260559,0.06689936,-0.009085187,-0.0371809
1509.0,1233157309.0,-108.2960815,-82.48799133,-73.29432678,0.07330876,-0.115431726,0.14335251,1510,1233157309,-160.7019043,-80.19300079,-2.774648666,0.07449743,-0.038079903,-0.013457298000000001
1510.0,1233173976.0,-108.2922821,-82.49353027,-73.40122986,0.09698164,-0.056949843,0.1516304,1511,1233173976,-160.83587649999998,-80.17637634,-2.709835768,0.038596705,-0.060863864000000004,-0.022750853999999997
1511.0,1233190643.0,-108.30702209999998,-82.50265503,-73.48595428,0.10662463,-0.029417127,0.16318417,1512,1233190643,-160.95214840000003,-80.16239166,-2.6652381419999998,0.046175122,-0.04550327,-0.030068398
1512.0,1233207310.0,-108.3644257,-82.51268768,-73.51586151,0.10292915,-0.009624552,0.21731758,1513,1233207310,-161.0544281,-80.14585876,-2.62750411,0.03356691,-0.03142039,0.009764670999999999
1513.0,1233223977.0,-108.39826969999999,-82.52622986,-73.5567627,0.091142945,0.025463127000000002,0.26168823,1514,1233223977,-161.124115,-80.12785339,-2.6092545990000002,0.024936173,0.008434094,0.03287697
1514.0,1233240644.0,-108.3956909,-82.54349518,-73.62508392,0.10214461400000001,0.04800835,0.21068192,1515,1233240644,-161.2058868,-80.1116333,-2.554398537,0.0405457,0.06626595,0.006070137
1515.0,1233257311.0,-108.40962979999999,-82.55751038,-73.66241455,0.10068125,0.048237924,0.15734291,1516,1233257311,-161.30491640000002,-80.09597778,-2.458250761,0.07069732,0.066415034,-0.030047417000000003
1516.0,1233273978.0,-108.43439479999999,-82.56774139,-73.67043304,0.09086702,0.029816655,0.15502834,1517,1233273978,-161.40850830000002,-80.0789566,-2.348730087,0.10399067,-0.04153921,-0.045416832000000004
1517.0,1233290645.0,-108.4267578,-82.57328796,-73.69382477,0.09357525,0.0021127,0.18387794,1518,1233290645,-161.4990082,-80.06071472,-2.27446723,0.059582792,-0.13044327,-0.020012856000000002
