PacketCounter_tibia,SampleTimeFine_tibia,Euler_X_tibia,Euler_Y_tibia,Euler_Z_tibia,FreeAcc_X_tibia,FreeAcc_Y_tibia,FreeAcc_Z_tibia,PacketCounter_femur,SampleTimeFine_femur,Euler_X_femur,Euler_Y_femur,Euler_Z_femur,FreeAcc_X_femur,FreeAcc_Y_femur,FreeAcc_Z_femur
849,2357726151,-29.69919014,-67.00130463,-129.1961212,1.3858991,0.48004028,-2.1450295,440,2350909348,176.776001,-70.85570526,-23.22853088,-0.08426469,-0.44821706,-0.37722397
851,2357759485,-25.16005135,-63.96138382,-132.1313324,0.31250158,0.884459,-2.9447384,441,2350926015,175.8806,-69.83879852,-22.48011017,-0.12476085,-0.5118228,-0.12543678
853,2357792819,-21.93569946,-61.06329727,-133.9535828,0.20694998,1.1002963,-1.5449429,442,2350942682,175.1573029,-68.8401413,-21.85359955,-0.3995569,-0.14071324,-0.027445793
855,2357826153,-18.33091545,-58.10964584,-135.7445679,-1.0629369,0.24862608,-1.0023727,443,2350959349,174.545517,-67.81575012,-21.28490257,0.7974663,-0.05766612,-0.6662388
858,2357876154,-12.64998817,-53.48029327,-137.7427368,-0.21113497,-1.0603164,-1.2892942,444,2350976016,174.3388519,-66.8494339,-20.87322998,0.85292745,-0.09294507,-0.64403534
860,2357909488,-9.735528946,-50.06839371,-138.7177582,-0.61349124,-1.4899119,0.3983221,445,2350992683,174.5670471,-65.85543823,-20.66971016,-1.0707843,0.15365621,0.50643826
862,2357942822,-7.756491184,-46.93987274,-139.7324219,-0.30672336,-1.8013383,0.05486965,446,2351009350,174.7515106,-64.91782379,-20.53845406,-1.6016412,0.24099658,0.55743027
864,2357976156,-7.717463493,-43.81738281,-140.769577,-0.16322415,-0.3984257,-0.22316074,447,2351026017,174.6855164,-63.98062134,-20.51891899,-0.56175786,0.7811376,-0.11917591
865,2357992823,-7.779289246,-42.14360809,-141.2474823,0.1716476,0.019196298,0.012425423,448,2351042684,174.6989594,-63.0084877,-20.47461891,0.74010205,0.5778577,-0.43729877
867,2358026157,-7.668586254,-38.65758133,-141.9697418,0.44453198,-1.1472635,-1.5131807,449,2351059351,174.8826447,-62.07825089,-20.35001183,-0.5705338,0.8434824,0.23122406
869,2358059491,-7.817778111,-35.36463165,-142.3788757,0.7129169,0.04204586,0.66421795,450,2351076018,175.1086731,-61.17589951,-20.20449829,-1.1128203,0.8342216,1.1796894
871,2358092825,-8.011639595,-32.50234604,-143.0121002,-1.7345879,0.19380127,0.95191574,451,2351092685,175.4388885,-60.32171249,-20.1197052,-0.97037023,0.4762871,1.1188726
873,2358126159,-7.52569294,-30.0625515,-143.678772,-1.4544971,0.08883494,1.5774031,452,2351109352,175.8128662,-59.46512222,-20.07946587,-0.0727224,-0.32447168,0.017762184
874,2358142826,-7.289399147,-28.96678734,-143.834671,-0.5899182,-0.16905867,1.9082966,453,2351126019,176.1908112,-58.6227417,-20.06080437,-0.050639767,-1.2306921,-0.5914364
876,2358176160,-6.870001316,-27.03480148,-143.9985199,-0.17490882,-0.14541094,0.61853313,454,2351142686,176.4978485,-57.90083313,-20.1601944,-1.6713467,-1.2794061,0.80084324
878,2358209494,-6.912361622,-25.07949257,-144.1214905,1.3592472,0.30022168,0.59655,455,2351159353,176.6695099,-57.33811188,-20.38760185,-1.7208227,-0.91192394,1.426506
880,2358242828,-7.345096588,-23.48851967,-144.1012573,1.6438437,1.0456753,1.3631334,456,2351176020,176.6870117,-56.82759476,-20.64665222,-0.4783565,-0.14418218,0.33381653
882,2358276162,-7.799994946,-22.48514366,-144.0815735,0.40208003,0.2877702,0.92131424,457,2351192687,176.7760315,-56.24846649,-20.90847015,0.8329149,0.3146784,-0.63227177
883,2358292829,-7.881653309,-22.22194099,-144.0652924,-0.258931,0.17928137,1.2574387,458,2351209354,177.2013092,-55.63697052,-21.16856194,0.8711808,-0.15717934,-0.6112404
885,2358326163,-8.035181046,-21.9101162,-143.9677277,-0.60141,0.019281624,1.8612127,459,2351226021,177.7555695,-55.0979805,-21.46639633,-0.51292044,-0.00707195,0.80315876
887,2358359497,-8.028857231,-21.9603672,-143.7516937,0.017133884,0.10705913,1.4937468,460,2351242688,178.2221375,-54.68170547,-21.8296051,-0.9102105,0.27158725,1.6976519
889,2358392831,-7.982068062,-22.3976593,-143.5440369,1.1894313,0.48305386,0.9663811,461,2351259355,178.4648895,-54.28972626,-22.03736496,-0.829324,0.56048983,0.4377489
891,2358426165,-8.330441475,-23.23039055,-143.267807,1.2516059,0.30312228,1.4045448,462,2351276022,178.5491791,-53.78630447,-22.06990623,0.109202124,0.23987606,-0.817832
894,2358476166,-8.556051254,-25.31155777,-142.8781738,-0.23095664,-0.23640262,1.3969803,463,2351292689,178.6323242,-53.27511978,-22.15943909,-0.014516454,-0.27303874,0.07999325
896,2358509500,-8.722805023,-27.07390976,-142.7751465,-0.06341913,-0.7339044,1.2788248,464,2351309356,178.5807037,-52.89784241,-22.3719101,-0.517822,-0.044209186,1.1188221
898,2358542834,-9.173380852,-29.1005497,-142.5654144,0.18352634,-0.10855421,1.044632,465,2351326023,178.4511566,-52.64321899,-22.58213997,-0.23209907,0.35191742,0.52286816
900,2358576168,-9.674354553,-31.42378807,-142.1121216,0.2619437,0.4472068,0.96737766,466,2351342690,178.4589844,-52.35342407,-22.74394417,-0.62824607,0.97005373,0.32181454
901,2358592835,-9.806550026,-32.71255112,-141.8537598,-0.15513203,0.6793049,0.6700134,467,2351359357,178.5864105,-51.98620605,-22.81415749,0.03545959,0.29196095,-0.041627884
903,2358626169,-9.610790253,-35.50244522,-141.4080963,-0.34294847,0.8360022,0.8319721,468,2351376024,178.6399078,-51.62940598,-22.85378838,-0.38441893,0.26573226,0.41809082
907,2358692837,-8.292495728,-42.12126541,-140.6578217,-0.4738439,-1.0325615,0.18301582,469,2351392691,178.535141,-51.33123016,-22.89868164,-0.32171395,0.7540158,0.4923334
909,2358726171,-8.655499458,-45.58982849,-139.8410492,0.001880582,-1.371138,-0.011825562,470,2351409358,178.5239258,-51.10467911,-22.93235397,-0.01315083,1.0447086,0.34660816
910,2358742838,-9.239431381,-47.28858566,-139.2640533,-0.04189478,-1.397327,-0.05295086,471,2351426025,178.7793427,-50.92340851,-22.95523453,-0.045883905,0.4361438,0.5846958
912,2358776172,-11.14099693,-50.7163353,-137.9820557,-0.12252726,-1.4359305,-0.45458317,472,2351442692,179.0071716,-50.75474167,-22.88511276,-0.63067293,0.38998893,0.48083115
916,2358842840,-17.6458149,-58.04581833,-134.9309998,-1.0688199,-1.3381059,-0.93248653,473,2351459359,179.0808716,-50.57635498,-22.76072121,-0.4953531,0.31888494,0.43693256
918,2358876174,-22.21930313,-61.89975739,-132.5119476,-1.4056916,-1.2005132,-1.4328794,474,2351476026,179.0276184,-50.40890884,-22.64697266,-0.26572007,0.2656606,0.37857533
919,2358892841,-25.02880859,-63.84783173,-130.7985077,-1.3640734,-1.0185285,-1.6078053,475,2351492693,178.9220428,-50.27547455,-22.52006721,-0.49568623,0.047128096,0.41754436
921,2358926175,-31.66466141,-67.54805756,-126.4180298,-0.8834975,-0.13722612,-2.0507007,476,2351509360,178.8323669,-50.22454453,-22.45137596,-0.45264128,-0.2102697,0.81121826
923,2358959509,-39.30235672,-70.93815613,-120.9245834,0.03954514,0.77987397,-2.7037091,477,2351526027,178.7546234,-50.26347351,-22.4414196,-0.59602624,-0.08143136,0.8589573
925,2358992843,-48.90167236,-74.12491608,-112.5099335,0.35009506,1.45384,-2.8359814,478,2351542694,178.5382233,-50.29660416,-22.3523407,-0.54844755,0.3682863,0.15584564
927,2359026177,-61.5459671,-76.7873764,-100.1999588,0.82353425,2.3628497,-1.9856076,479,2351559361,178.3082581,-50.30498886,-22.20960236,-0.13808551,0.61969066,0.23968697
928,2359042844,-68.82694244,-77.80622864,-92.68818665,0.887655,2.6340222,-1.0394955,480,2351576028,178.3334045,-50.37787247,-22.11219788,-0.15928367,0.093100354,0.80986214
930,2359076178,-84.67342377,-79.02612305,-75.4950943,0.8088804,2.6503987,0.97138214,481,2351592695,178.4297943,-50.51635361,-22.03047943,-0.5403979,-0.18075643,0.64323044
932,2359109512,-98.31681061,-79.15245819,-59.67696762,-0.06164486,1.7695613,1.5427542,482,2351609362,178.3961945,-50.6781311,-21.93006516,-0.7387725,-0.041085705,0.38076305
939,2359226181,-120.1923828,-77.13767242,-31.51379013,0.7985116,-1.076931,0.15180779,483,2351626029,178.300293,-50.87382507,-21.85524178,-0.43510318,-0.33380687,0.56634235
941,2359259515,-124.2094193,-76.50583649,-26.97244072,1.4962292,-1.5012455,1.6067781,484,2351642696,178.1193542,-51.11455917,-21.80096626,-0.67358065,-0.25593066,0.43018436
943,2359292849,-123.4913635,-76.48783112,-28.3747406,0.69990057,-0.5086405,0.896842,485,2351659363,177.9058228,-51.35137939,-21.76208687,-0.64048815,-0.2796293,0.06124592
945,2359326183,-122.0788269,-76.64720917,-31.09480476,-0.55674005,0.34209496,-0.46056843,486,2351676030,177.7370148,-51.61398697,-21.79353333,-0.31739867,-0.05387411,0.20625114
946,2359342850,-122.0497208,-76.69319153,-31.69515419,-1.1064669,0.3630988,-0.523036,487,2351692697,177.5563507,-51.91904068,-21.85037041,-0.20334224,0.4053636,0.5164051
948,2359376184,-123.1397858,-76.63301086,-31.0972271,-1.4055102,0.588578,-0.60192776,488,2351709364,177.4526367,-52.24011612,-21.86981773,0.060030427,0.5979714,0.36654472
950,2359409518,-125.0949326,-76.3473053,-28.73756409,-0.8390793,0.8058466,-0.082613945,489,2351726031,177.5182037,-52.5580368,-21.88088036,0.10603219,0.6155971,0.34140682
952,2359442852,-126.0560455,-76.01862335,-26.62887001,-0.15669024,0.7296949,0.38885403,490,2351742698,177.6585999,-52.91002655,-21.86883545,0.027851222,0.63210154,0.49017525
954,2359476186,-125.7365723,-75.81641388,-25.48285103,0.09984603,-0.049388763,0.22550774,491,2351759365,177.798111,-53.27859116,-21.73600197,-0.31517598,0.50292087,0.14482689
955,2359492853,-125.5093994,-75.73033905,-25.15631104,0.0836636,-0.67249674,0.12889576,492,2351776032,177.8740845,-53.63735962,-21.54843521,-0.29944208,0.47322822,0.14054394
959,2359559521,-125.1064148,-75.8780899,-24.82496452,-0.5202126,-1.1130952,-0.20240784,493,2351792699,177.8468781,-54.01531601,-21.38589287,-0.076784626,0.48818377,0.5646763
961,2359592855,-124.8015213,-75.99143219,-25.21891975,-0.75530136,-1.0821732,-0.6103859,494,2351809366,177.7855682,-54.45119476,-21.22948837,-0.12448448,-0.14285976,0.81339455
963,2359626189,-124.6930008,-75.83346558,-26.01436615,-0.33156595,-1.0569605,0.16439152,495,2351826033,177.6716003,-54.97282791,-21.01259995,-1.0018349,-0.24297613,0.74701595
964,2359642856,-124.5761642,-75.71006012,-26.68381882,-0.07385069,-0.5056654,0.39843845,496,2351842700,177.32901,-55.51148605,-20.73547173,-1.2084556,0.10552337,0.2812147
966,2359676190,-124.0320969,-75.70339966,-28.39658928,-0.026158085,0.62406224,0.4301653,497,2351859367,176.8745728,-56.0459938,-20.47392654,-0.66628647,0.3502439,0.16116047
968,2359709524,-123.072731,-76.03448486,-29.93657303,-0.47207516,0.93967843,0.06463432,498,2351876034,176.5970764,-56.61787415,-20.32917404,-0.40393513,0.34151182,0.71149063
970,2359742858,-121.4761581,-76.27759552,-31.07532883,-1.2063088,0.75414187,-0.014616966,499,2351892701,176.5962982,-57.27770233,-20.3210907,-0.17638008,-0.20117529,1.0840883
972,2359776192,-120.1739044,-76.52109528,-32.29224777,-0.19127087,0.7802936,-0.40567207,500,2351909368,176.7191315,-58.07815933,-20.30413437,-0.71782714,-0.5120787,0.9396057
973,2359792859,-120.5705719,-76.55692291,-32.158638,0.3994035,0.5516785,-0.6145115,501,2351926035,176.7035217,-58.91334534,-20.15854836,-1.4818491,0.23920725,-0.0546484
975,2359826193,-120.3932037,-76.21708679,-31.78024483,-0.45271415,-1.2289099,0.90345764,502,2351942702,176.6681824,-59.68432617,-20.01586914,-1.2008646,0.7068081,-0.16444016
977,2359859527,-117.065567,-76.69099426,-34.52896118,-0.4249756,-0.06746537,-0.105825424,503,2351959369,176.7667847,-60.48570251,-19.96507072,-0.6353089,0.57497984,0.4587803
979,2359892861,-116.8368378,-76.97187042,-34.71875763,-0.23255269,-0.112947464,-0.4933691,504,2351976036,177.0765686,-61.39490509,-20.00581932,-0.44245014,0.4361692,0.8752413
981,2359926195,-116.8087082,-77.07744598,-34.90764236,-0.42784205,-0.22664873,0.16146374,505,2351992703,177.7062531,-62.42031479,-20.16929245,-0.6585157,-0.31895086,1.1424856
982,2359942862,-116.3858643,-77.21707153,-35.56924438,0.03775712,-0.00500412,0.16323757,506,2352009370,178.3925323,-63.59301758,-20.45473099,-1.038132,-1.2327198,1.3071423
984,2359976196,-114.8350677,-77.36148071,-37.16382599,0.75319684,0.19304366,-0.11887264,507,2352026037,178.7136688,-64.88230896,-20.77003288,-2.4571471,-0.7398974,0.41862488
986,2360009530,-113.4987183,-77.30680084,-37.84982681,0.5818116,0.52260727,-0.11480999,508,2352042704,178.9633026,-66.1434021,-21.29489708,-2.9360695,-1.18E-04,-0.25819397
988,2360042864,-113.8123474,-77.48088074,-37.29504395,0.39844888,-0.08466123,-0.40421677,509,2352059371,179.4269104,-67.34133911,-22.1803093,-1.8918047,0.27114743,-0.15231228
990,2360076198,-115.0870514,-77.51121521,-36.00117493,0.74675155,-0.5123088,0.32251263,510,2352076038,-179.7498016,-68.60610199,-23.3766346,-0.59470874,0.48246595,0.1752367
991,2360092865,-114.7195206,-77.47407532,-36.19452286,0.6964987,-0.25299388,0.47767448,511,2352092705,-178.3173981,-70.05323792,-24.94297409,0.13929853,0.41341913,0.57579994
995,2360159533,-113.7524948,-77.60374451,-36.90514755,0.27925375,-0.41799024,-0.11289787,512,2352109372,-176.2857971,-71.63285828,-26.96611023,-0.46393034,0.267901,0.93537235
997,2360192867,-114.2281799,-77.59674835,-36.76290894,-0.031154409,-0.28975415,0.5138893,513,2352126039,-173.9750366,-73.28878021,-29.28160858,-1.307297,0.23756136,-0.32384396
999,2360226201,-113.1820145,-77.65872955,-38.30443954,0.10213467,0.51491004,-0.26469326,514,2352142706,-171.6947784,-74.8552475,-31.66817284,-0.9167226,1.0561727,-1.9804182
1000,2360242868,-112.9986038,-77.6975708,-38.73807526,0.2030775,0.49033758,-0.5668602,515,2352159373,-169.3054657,-76.20045471,-34.15275192,0.22462147,1.2981963,-2.0462208
1002,2360276202,-113.9573975,-77.58621979,-38.00275421,0.081582814,0.15061007,-0.23458385,516,2352176040,-166.3438568,-77.42780304,-37.01852036,0.8126823,0.6890999,-0.98802376
1004,2360309536,-114.5823288,-77.38204193,-37.40245819,-0.37828955,-0.019112928,0.3652115,517,2352192707,-162.4876404,-78.68453979,-40.52473831,1.0287077,-0.38834018,-0.55284214
1006,2360342870,-114.2662354,-77.37464142,-37.8776741,-0.21278417,0.002448473,-0.028603554,518,2352209374,-157.8766022,-79.96903229,-44.84843826,0.95376915,-0.83025074,-0.6680374
1008,2360376204,-114.5649185,-77.35655212,-37.88538361,-0.17103347,-0.12810992,-0.14154434,519,2352226041,-152.9011688,-81.16687012,-49.84297943,1.8745744,-0.95174116,-1.1522493
1009,2360392871,-114.8026657,-77.30936432,-37.81545258,-0.18999027,-0.1384151,-0.01922512,520,2352242708,-147.8204041,-82.15237427,-55.18612289,3.151767,-0.13267188,-1.6112194
1011,2360426205,-114.9920273,-77.20993042,-37.86075974,0.00941118,0.07273335,-0.09824467,521,2352259375,-143.160553,-82.78833771,-59.95399475,3.704208,-0.29675865,-1.4205303
1015,2360492873,-115.8498077,-76.98139191,-37.1637764,-0.036469225,-0.072240055,-0.15182209,522,2352276042,-138.7923279,-83.16671753,-64.12100983,3.0688682,-0.7165408,-0.28161526
1017,2360526207,-116.5316315,-76.79627228,-36.62685013,-0.16981675,-0.18570094,0.28633213,523,2352292709,-134.4448395,-83.48175812,-68.07004547,1.8607013,-0.75723815,0.42731953
1018,2360542874,-116.8020859,-76.72385406,-36.48448563,-0.037661124,-0.13490315,0.32387924,524,2352309376,-130.2563019,-83.80891418,-72.11782837,0.9707913,-1.1762209,0.054068565
1020,2360576208,-117.3572693,-76.62049103,-36.27921677,0.31659022,0.13980567,0.025821686,525,2352326043,-126.9921951,-84.03961182,-75.55714417,0.8393152,-1.1117767,-0.2471981
1022,2360609542,-117.8457336,-76.54762268,-36.20170593,0.34106547,0.07924116,-0.104483604,526,2352342710,-125.1891861,-84.119133,-77.5814743,1.367364,-0.3375767,0.16013432
1024,2360642876,-117.9861679,-76.46871185,-36.47463989,0.008216714,-0.02166824,0.13270283,527,2352359377,-124.4530029,-84.12710571,-78.23673248,1.8101786,0.37838265,0.67285633
1026,2360676210,-118.1311417,-76.39994812,-36.75188065,-0.2189332,0.06773549,0.13621902,528,2352376044,-123.8287659,-84.15239716,-78.39486694,1.8179903,0.43818903,0.5274582
1027,2360692877,-118.3681488,-76.38211823,-36.71407318,-0.215281,0.12334853,-0.08897114,529,2352392711,-123.250206,-84.16497803,-78.31572723,1.3054496,-0.23035882,-0.14931679
1029,2360726211,-119.0572586,-76.29738617,-36.31230164,-0.13371667,0.0735395,-0.18579865,530,2352409378,-123.0653152,-84.13867188,-77.98219299,0.16924384,-0.59165114,-0.46488762
1031,2360759545,-119.3560562,-76.15632629,-36.1972847,-0.013116146,-0.00494176,0.088178635,531,2352426045,-123.3643265,-84.07176208,-77.33404541,-0.80012083,-0.6674052,-0.16675568
1035,2360826213,-118.9642487,-76.0893631,-36.59602737,-0.20882118,-0.050023764,0.011116982,532,2352442712,-123.5516205,-84.01194763,-77.112854,-0.8951646,-0.7351259,0.26019478
1036,2360842880,-118.9571152,-76.07939148,-36.49939346,-0.28665686,-0.035437085,-0.07499981,533,2352459379,-123.178772,-83.96733093,-77.83600616,-0.8395203,-0.60454917,0.29672146
1038,2360876214,-119.2805405,-76.01734924,-36.09495926,-0.43814272,0.028284447,-0.1668539,534,2352476046,-122.5404282,-83.92697906,-79.00474548,-0.4113012,-0.17683211,0.11945057
1040,2360909548,-119.7596207,-75.90589905,-35.73428345,-0.22303377,-0.022955116,-0.047153473,535,2352492713,-121.9744339,-83.89286041,-80.06974792,0.18359657,0.38813546,0.0822916
1042,2360942882,-120.0226288,-75.76819611,-35.63027191,0.07908056,-0.0397976,0.13536644,536,2352509380,-121.5981216,-83.87158203,-80.75343323,0.54535073,0.71700233,0.18328571
1044,2360976216,-120.0376816,-75.69023132,-35.63104248,0.15457204,-0.1015758,0.104724884,537,2352526047,-121.3415222,-83.85490417,-81.06023407,0.5103609,0.55843496,0.21826172
1045,2360992883,-120.1120071,-75.67059326,-35.51956558,0.14722316,-0.12913662,0.016600609,538,2352542714,-121.0861969,-83.84467316,-81.17935944,0.40687266,0.012379433,0.1930399
1047,2361026217,-120.4466171,-75.64038849,-35.12823105,0.08867565,-0.14449374,-0.017910004,539,2352559381,-120.9045029,-83.83238983,-81.21118164,0.15379775,-0.41128305,0.13774109
1049,2361059551,-120.6723938,-75.60595703,-34.9382782,-0.004879316,-0.05723541,0.008304596,540,2352576048,-120.7850266,-83.79995728,-81.27837372,-0.06165451,-0.48893994,0.21063137
1051,2361092885,-120.6408844,-75.58394623,-35.08151627,-0.19082323,-0.027265228,6.68E-05,541,2352592715,-120.6640244,-83.75383759,-81.43771362,-0.07516714,-0.12352494,0.3193903
